ddl_case_id,year,state_code,dist_code,court_no,cino,judge_position,female_defendant,female_petitioner,female_adv_def,female_adv_pet,type_name,purpose_name,disp_name,date_of_filing,date_of_decision,date_first_list,date_last_list,date_next_list
01-01-01-203008002512010,2010,01,01,01,MHNB030008722010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3006,30,2010-08-23,2011-02-04,2010-09-23,2011-02-02,2011-02-04
01-01-01-203008002522010,2010,01,01,01,MHNB030008712010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3280,4,2010-08-23,2015-09-03,2010-09-23,2015-08-19,2015-09-03
01-01-01-203008002532010,2010,01,01,01,MHNB030008672010,chief judicial magistrate,0 male,1 female,-9999,0,4018,3734,30,2010-08-23,2013-08-17,2010-08-30,2013-06-12,2013-08-17
01-01-01-203008002542010,2010,01,01,01,MHNB030008662010,chief judicial magistrate,0 male,1 female,-9999,0,4018,3734,25,2010-08-23,2011-01-07,2010-08-31,2010-12-29,2011-01-07
01-01-01-203008002552010,2010,01,01,01,MHNB030008062010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,1963,30,2010-08-03,2013-09-03,2010-08-13,2013-08-14,2013-09-03
01-01-01-203008002562010,2010,01,01,01,MHNB030008762010,chief judicial magistrate,-9998 unclear,-9998 unclear,0,-9998,4018,1963,4,2010-08-24,2018-11-19,2010-09-03,2018-11-19,2018-11-19
01-01-01-203008002572010,2010,01,01,01,MHNB030008752010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,509,30,2010-08-24,2014-05-21,2010-09-15,2014-05-15,2014-05-21
01-01-01-203008002582010,2010,01,01,01,MHNB030008772010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3280,30,2010-08-25,2013-11-11,2010-09-14,2013-10-31,2013-11-11
01-01-01-203008002592010,2010,01,01,01,MHNB030008782010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,509,30,2010-08-26,2013-02-02,2010-10-26,2013-01-24,2013-02-02
01-01-01-203008002602010,2010,01,01,01,MHNB030008792010,chief judicial magistrate,0 male,1 female,0,0,4018,3006,30,2010-08-26,2013-01-08,2010-10-26,2012-12-29,2013-01-08
01-01-01-203008002612010,2010,01,01,01,MHNB030008872010,chief judicial magistrate,0 male,-9998 unclear,-9998,-9999,4018,4946,25,2010-08-27,2011-01-05,2010-09-09,2010-12-18,2011-01-05
01-01-01-203008002622010,2010,01,01,01,MHNB030008862010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3734,25,2010-08-27,2010-12-04,2010-09-09,2010-11-20,2010-12-04
01-01-01-203008002632010,2010,01,01,01,MHNB030010322010,chief judicial magistrate,0 male,0 male,-9999,0,4018,4946,25,2010-08-30,2010-11-24,2010-11-24,2010-11-24,2010-11-24
01-01-01-203008002642010,2010,01,01,01,MHNB030008912010,chief judicial magistrate,0 male,0 male,-9999,0,4018,509,25,2010-08-30,2010-11-08,2010-09-20,2010-10-18,2010-11-08
01-01-01-203008002652010,2010,01,01,01,MHNB030008952010,chief judicial magistrate,-9998 unclear,-9998 unclear,0,0,4018,3006,30,2010-08-30,2011-02-21,2010-09-30,2011-02-17,2011-02-21
01-01-01-203008002662010,2010,01,01,01,MHNB030008922010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,30,2010-08-30,2011-08-17,2010-09-23,2011-07-19,2011-08-17
01-01-01-203008002672010,2010,01,01,01,MHNB030013172010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,30,2010-08-30,2012-07-21,2010-09-29,2012-07-19,2012-07-21
01-01-01-203008002682010,2010,01,01,01,MHNB030008992010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3006,30,2010-08-31,2013-06-26,2010-10-06,2013-06-12,2013-06-26
01-01-01-203008002692010,2010,01,01,01,MHNB030009012010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4018,1963,26,2010-08-31,,2010-10-30,2019-02-13,2019-02-25
01-01-01-203008002702010,2010,01,01,01,MHNB030009032010,chief judicial magistrate,0 male,1 female,-9999,0,4018,3627,43,2010-09-01,2014-01-18,2010-10-04,2013-12-24,2014-01-18
01-01-01-203008002712010,2010,01,01,01,MHNB030011732010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,1963,25,2010-09-04,2012-07-04,2010-12-09,2012-06-28,2012-07-04
01-01-01-203008002722010,2010,01,01,01,MHNB030004542010,chief judicial magistrate,-9998 unclear,-9998 unclear,0,0,4018,3006,4,2010-09-04,2012-07-04,2010-09-17,2012-05-15,2012-07-04
01-01-01-203008002732010,2010,01,01,01,MHNB030009112010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3734,43,2010-09-04,2014-01-22,2010-09-13,2014-01-02,2014-01-22
01-01-01-203008002742010,2010,01,01,01,MHNB030009092010,chief judicial magistrate,1 female,0 male,0,-9999,4018,3280,30,2010-09-06,2012-11-02,2010-09-27,2012-11-01,2012-11-02
01-01-01-203008002752010,2010,01,01,01,MHNB030010302010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,30,2010-09-06,2013-09-17,2010-11-18,2013-08-29,2013-09-17
01-01-01-203008002762010,2010,01,01,01,MHNB030009142010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3734,25,2010-09-06,2010-09-06,2010-09-06,2010-09-06,2010-09-06
01-01-01-203008002772010,2010,01,01,01,MHNB030009162010,chief judicial magistrate,0 male,1 female,-9999,0,4018,509,25,2010-09-06,2011-01-06,2010-09-16,2010-12-30,2011-01-06
01-01-01-203008002782010,2010,01,01,01,MHNB030009412010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,30,2010-09-07,2013-09-03,2010-09-20,2013-08-22,2013-09-03
01-01-01-203008002792010,2010,01,01,01,MHNB030012722010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3280,30,2010-09-07,2013-06-17,2010-10-07,2013-06-11,2013-06-17
01-01-01-203008002802010,2010,01,01,01,MHNB030009152010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4018,3006,4,2010-09-07,2012-12-20,2010-09-20,2012-11-23,2012-12-20
01-01-01-203008002812010,2010,01,01,01,MHNB030009452010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3734,25,2010-09-07,2010-10-07,2010-09-24,2010-09-24,2010-10-07
01-01-01-203008002832010,2010,01,01,01,MHNB030010112010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,1963,4,2010-09-09,2014-01-03,2010-10-16,2013-12-23,2014-01-03
01-01-01-203008002842010,2010,01,01,01,MHNB030009292010,chief judicial magistrate,0 male,0 male,-9999,1,4018,509,25,2010-09-09,2010-09-20,2010-09-20,2010-09-20,2010-09-20
01-01-01-203008002852010,2010,01,01,01,MHNB030009222010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3006,4,2010-09-13,2014-10-28,2010-10-13,2014-10-13,2014-10-28
01-01-01-203008002862010,2010,01,01,01,MHNB030010382010,chief judicial magistrate,0 male,0 male,-9999,0,4018,1211,25,2010-09-13,2016-04-25,2010-10-25,2016-04-25,2016-04-25
01-01-01-203008002872010,2010,01,01,01,MHNB030009312010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,4946,30,2010-09-14,2011-02-08,2010-09-28,2011-01-10,2011-02-08
01-01-01-203008002882010,2010,01,01,01,MHNB030009262010,chief judicial magistrate,0 male,0 male,-9999,0,4018,509,25,2010-09-14,2010-09-20,2010-09-20,2010-09-20,2010-09-20
01-01-01-203008002892010,2010,01,01,01,MHNB030009302010,chief judicial magistrate,1 female,1 female,-9999,0,4018,509,25,2010-09-15,2010-09-23,2010-09-23,2010-09-23,2010-09-23
01-01-01-203008002902010,2010,01,01,01,MHNB030009252010,chief judicial magistrate,0 male,0 male,1,0,4018,509,43,2010-09-15,2018-01-17,2010-10-13,2018-01-17,2018-01-17
01-01-01-203008002912010,2010,01,01,01,MHNB030011992010,chief judicial magistrate,0 male,1 female,-9999,-9998,4018,4299,25,2010-09-16,2012-03-29,2010-12-20,2012-02-18,2012-03-29
01-01-01-203008002922010,2010,01,01,01,MHNB030009332010,chief judicial magistrate,0 male,1 female,-9999,0,4018,3734,25,2010-09-16,2010-09-16,2010-09-16,2010-09-16,2010-09-16
01-01-01-203008002932010,2010,01,01,01,MHNB030009382010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4018,3734,20,2010-09-17,2018-07-17,2010-10-15,2018-07-17,2018-07-17
01-01-01-203008002942010,2010,01,01,01,MHNB030009402010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4018,1963,26,2010-09-17,,2010-10-19,2019-02-04,2019-02-28
01-01-01-203008002952010,2010,01,01,01,MHNB030012002010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,4,2010-09-18,2013-11-19,2010-12-20,2013-10-11,2013-11-19
01-01-01-203008002962010,2010,01,01,01,MHNB030011932010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,,4,2010-09-18,2014-01-04,2011-01-21,2013-12-26,2014-01-04
01-01-01-203008002972010,2010,01,01,01,MHNB030010902010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,1963,4,2010-09-18,2015-03-25,2010-12-01,2015-03-16,2015-03-25
01-01-01-203008002982010,2010,01,01,01,MHNB030009512010,chief judicial magistrate,0 male,1 female,-9999,-9998,4018,509,25,2010-09-20,2010-09-27,2010-09-27,2010-09-27,2010-09-27
01-01-01-203008002992010,2010,01,01,01,MHNB030009472010,chief judicial magistrate,1 female,0 male,-9999,0,4018,4299,25,2010-09-20,2011-05-17,2010-10-13,2011-03-18,2011-04-15
01-01-01-203008003002010,2010,01,01,01,MHNB030013402010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,1963,30,2010-09-20,2013-05-15,2010-10-15,2013-05-07,2013-05-15
01-01-01-203008003012010,2010,01,01,01,MHNB030009552010,chief judicial magistrate,1 female,1 female,-9999,-9998,4018,3734,25,2010-09-23,2010-10-14,2010-09-28,2010-09-28,2010-10-14
01-01-01-203008003022010,2010,01,01,01,MHNB030009562010,chief judicial magistrate,0 male,0 male,-9999,0,4018,509,25,2010-09-23,2010-09-29,2010-09-29,2010-09-29,2010-09-29
01-01-01-203008003032010,2010,01,01,01,MHNB030009592010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,1963,4,2010-09-24,2014-05-05,2010-10-29,2014-04-28,2014-05-05
01-01-01-203008003042010,2010,01,01,01,MHNB030010172010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3006,2,2010-09-24,2015-05-12,2010-10-20,2015-04-30,2015-05-12
01-01-01-203008003052010,2010,01,01,01,MHNB030009612010,chief judicial magistrate,1 female,-9998 unclear,-9998,0,4018,509,4,2010-09-24,2014-05-03,2010-10-04,2014-04-29,2014-05-03
01-01-01-203008003062010,2010,01,01,01,MHNB030009712010,chief judicial magistrate,0 male,0 male,-9999,0,4018,509,25,2010-09-28,2010-10-01,2010-10-01,2010-10-01,2010-10-01
01-01-01-203008003072010,2010,01,01,01,MHNB030009852010,chief judicial magistrate,0 male,1 female,-9999,0,4018,3439,30,2010-09-30,2012-02-03,2010-10-28,2012-01-13,2012-02-03
01-01-01-203008003082010,2010,01,01,01,MHNB030012212010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4018,918,30,2010-10-01,2013-09-03,2011-01-27,2013-07-30,2013-09-03
01-01-01-203008003092010,2010,01,01,01,MHNB030009892010,chief judicial magistrate,0 male,0 male,-9999,0,4018,3006,30,2010-10-01,2014-03-12,2010-11-18,2014-02-28,2014-03-12
01-01-01-203008003102010,2010,01,01,01,MHNB030010262010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4018,4834,22,2010-10-04,2016-08-24,2010-11-30,2016-08-24,2016-08-24
01-01-01-203008003112010,2010,01,01,01,MHNB030009922010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,509,4,2010-10-04,2014-05-06,2010-10-21,2014-05-03,2014-05-06
01-01-01-203008003122010,2010,01,01,01,MHNB030010022010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,,30,2010-10-05,2013-06-29,2010-10-18,2013-06-25,2013-06-29
01-01-01-203008003132010,2010,01,01,01,MHNB030009972010,chief judicial magistrate,-9998 unclear,-9998 unclear,0,-9998,4018,3280,4,2010-10-06,2017-12-14,2010-11-17,2017-12-14,2017-12-14
01-01-01-203008003142010,2010,01,01,01,MHNB030013182010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4018,,4,2010-10-07,2014-05-08,2010-11-08,2014-04-25,2014-05-08
01-01-01-203008003152010,2010,01,01,01,MHNB030010042010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4018,3994,25,2010-10-08,2018-03-14,2010-11-15,2018-03-14,2018-03-14
01-01-01-203008003162010,2010,01,01,01,MHNB030010102010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,4946,25,2010-10-11,2011-03-04,2010-12-10,2011-02-14,2011-03-04
01-01-01-203008003172010,2010,01,01,01,MHNB030010052010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,25,2010-10-13,2013-08-06,2010-11-24,2013-07-30,2013-08-06
01-01-01-203008003182010,2010,01,01,01,MHNB030013382010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,30,2010-10-13,2013-09-03,2011-11-25,2013-08-28,2013-09-03
01-01-01-203008003192010,2010,01,01,01,MHNB030010062010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,,4,2010-10-15,2012-02-21,2010-10-21,2012-02-18,2012-02-21
01-01-01-203008003202010,2010,01,01,01,MHNB030010072010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4018,3439,30,2010-10-15,2013-08-20,2010-12-07,2013-07-22,2013-08-20
01-01-01-203008003212010,2010,01,01,01,MHNB030010142010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3439,30,2010-10-16,2015-05-25,2010-11-30,2015-04-10,2015-05-25
01-01-01-203008003222010,2010,01,01,01,MHNB030012632010,chief judicial magistrate,0 male,0 male,-9999,-9998,4018,1963,25,2010-10-18,2013-09-12,2011-01-05,2013-08-29,2013-09-12
01-01-01-203008003232010,2010,01,01,01,MHNB030010192010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3006,4,2010-10-20,2012-08-14,2010-11-08,2012-08-09,2012-08-14
01-01-01-203008003242010,2010,01,01,01,MHNB030010232010,chief judicial magistrate,0 male,-9998 unclear,0,-9999,4018,1963,26,2010-10-20,,2010-12-20,2019-02-11,2019-02-20
01-01-01-203008003262010,2010,01,01,01,MHNB030011812010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,1211,30,2010-10-20,2012-08-27,2010-12-15,2012-08-24,2012-08-27
01-01-01-203008003272010,2010,01,01,01,MHNB030010182010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4018,509,30,2010-10-20,2014-07-03,2010-11-08,2014-06-23,2014-07-03
01-01-01-203008003282010,2010,01,01,01,MHNB030010402010,chief judicial magistrate,0 male,0 male,-9999,0,4018,509,25,2010-10-25,2010-11-11,2010-10-29,2010-10-29,2010-11-11
01-01-01-203008003292010,2010,01,01,01,MHNB030010392010,chief judicial magistrate,1 female,0 male,-9999,0,4018,4299,25,2010-10-25,2011-10-05,2010-10-25,2011-08-22,2011-10-05
01-01-01-203008003302010,2010,01,01,01,MHNB030013072010,chief judicial magistrate,0 male,1 female,-9999,0,4018,4946,25,2010-10-25,2011-10-04,2010-11-25,2011-09-07,2011-10-04
01-01-01-203008003312010,2010,01,01,01,MHNB030010432010,chief judicial magistrate,0 male,-9998 unclear,0,-9998,4018,3734,25,2010-10-27,2016-06-28,2010-12-02,2016-06-28,2016-06-28
01-01-01-203008003322010,2010,01,01,01,MHNB030010522010,chief judicial magistrate,-9998 unclear,-9998 unclear,-9999,0,4018,3734,25,2010-10-30,2015-02-21,2010-12-30,2015-01-16,2015-02-21
01-01-01-203008003332010,2010,01,01,01,MHNB030010722010,chief judicial magistrate,-9998 unclear,1 female,-9999,0,4018,3734,25,2010-10-30,2011-06-08,2010-12-10,2011-04-30,2011-06-08
01-01-01-203008003342010,2010,01,01,01,MHNB030012602010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,30,2010-11-08,2014-02-21,2011-02-01,2014-02-15,2014-02-21
01-01-01-203008003352010,2010,01,01,01,MHNB030010582010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,4946,25,2010-11-09,2011-03-29,2010-11-20,2011-03-04,2011-03-29
01-01-01-203008003362010,2010,01,01,01,MHNB030010572010,chief judicial magistrate,0 male,1 female,-9999,0,4018,509,25,2010-11-09,2010-11-12,2010-11-09,2010-11-09,2010-11-12
01-01-01-203008003372010,2010,01,01,01,MHNB030010812010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3437,30,2010-11-10,2013-07-08,2011-01-28,2013-06-12,2013-07-08
01-01-01-203008003392010,2010,01,01,01,MHNB030010622010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3006,4,2010-11-10,2012-09-06,2010-11-22,2012-08-22,2012-09-06
01-01-01-203008003402010,2010,01,01,01,MHNB030010632010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,509,4,2010-11-10,2013-12-06,2010-12-10,2013-11-26,2013-12-06
01-01-01-203008003412010,2010,01,01,01,MHNB030010802010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,4946,30,2010-11-10,2012-02-24,2011-01-27,2012-02-02,2012-02-24
01-01-01-203008003422010,2010,01,01,01,MHNB030013622010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,509,4,2010-11-12,2016-04-19,2011-01-04,2016-04-19,2016-04-19
01-01-01-203008003432010,2010,01,01,01,MHNB030010652010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3006,30,2010-11-12,2013-07-25,2010-12-02,2013-07-24,2013-07-25
01-01-01-203008003442010,2010,01,01,01,MHNB030010742010,chief judicial magistrate,0 male,1 female,-9999,0,4018,509,25,2010-11-12,2010-11-20,2010-11-15,2010-11-18,2010-11-20
01-01-01-203008003452010,2010,01,01,01,MHNB030010712010,chief judicial magistrate,0 male,0 male,0,0,4018,3280,4,2010-11-12,2014-12-17,2011-01-28,2014-12-15,2014-12-17
01-01-01-203008003462010,2010,01,01,01,MHNB030012292010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,1963,30,2010-11-12,2013-09-03,2011-01-21,2013-08-26,2013-09-03
01-01-01-203008003472010,2010,01,01,01,MHNB030010662010,chief judicial magistrate,-9998 unclear,-9998 unclear,0,0,4018,3006,4,2010-11-12,2012-07-07,2010-12-02,2012-07-03,2012-07-07
01-01-01-203008003482010,2010,01,01,01,MHNB030010752010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3006,30,2010-11-12,2011-05-04,2010-12-13,2011-04-30,2011-05-04
01-01-01-203008003502010,2010,01,01,01,MHNB030013152010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3280,4,2010-11-15,2015-02-03,2010-12-31,2015-01-29,2015-02-03
01-01-01-203008003512010,2010,01,01,01,MHNB030011042010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,1963,4,2010-11-15,2014-05-05,2010-12-22,2014-04-29,2014-05-05
01-01-01-203008003522010,2010,01,01,01,MHNB030010862010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3006,30,2010-11-16,2011-03-22,2010-12-16,2011-03-21,2011-03-22
01-01-01-203008003532010,2010,01,01,01,MHNB030010882010,chief judicial magistrate,0 male,1 female,-9999,0,4018,3006,25,2010-11-16,2012-06-19,2010-11-20,2012-05-09,2012-06-19
01-01-01-203008003542010,2010,01,01,01,MHNB030013122010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4018,3006,4,2010-11-18,2015-03-03,2010-12-16,2015-02-21,2015-03-03
01-01-01-203008003552010,2010,01,01,01,MHNB030010932010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3280,30,2010-11-18,2013-06-24,2010-11-30,2013-06-17,2013-06-24
01-01-01-203008003562010,2010,01,01,01,MHNB030010972010,chief judicial magistrate,0 male,1 female,-9999,0,4018,509,25,2010-11-18,2010-11-25,2010-11-25,2010-11-25,2010-11-25
01-01-01-203008003572010,2010,01,01,01,MHNB030010942010,chief judicial magistrate,0 male,0 male,-9999,0,4018,3734,25,2010-11-18,2016-04-25,2010-12-20,2016-04-25,2016-04-25
01-01-01-203008003582010,2010,01,01,01,MHNB030011492010,chief judicial magistrate,0 male,0 male,-9999,0,4018,4946,25,2010-11-20,2012-10-20,2010-12-31,2012-10-15,2012-10-20
01-01-01-203008003592010,2010,01,01,01,MHNB030011002010,chief judicial magistrate,0 male,1 female,-9999,-9998,4018,509,25,2010-11-20,2010-12-09,2010-12-04,2010-12-04,2010-12-09
01-01-01-203008003602010,2010,01,01,01,MHNB030011072010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,1054,30,2010-11-22,2013-09-03,2010-11-24,2013-07-11,2013-09-03
01-01-01-203008003612010,2010,01,01,01,MHNB030011052010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3280,4,2010-11-22,2014-01-01,2011-01-31,2013-12-23,2014-01-01
01-01-01-203008003622010,2010,01,01,01,MHNB030011572010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,30,2010-11-23,2013-10-11,2010-12-07,2013-10-04,2013-10-11
01-01-01-203008003632010,2010,01,01,01,MHNB030011092010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,,19,2010-11-23,2011-02-09,2010-11-25,2011-01-27,2011-02-09
01-01-01-203008003642010,2010,01,01,01,MHNB030011112010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3439,2,2010-11-24,2015-02-24,2010-12-24,2015-01-30,2015-02-24
01-01-01-203008003652010,2010,01,01,01,MHNB030011122010,chief judicial magistrate,0 male,1 female,-9999,0,4018,3734,22,2010-11-24,2013-07-11,2010-11-24,2013-07-03,2013-07-11
01-01-01-203008003662010,2010,01,01,01,MHNB030011742010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,,30,2010-11-25,2011-05-23,2010-12-09,2011-04-28,2011-05-23
01-01-01-203008003672010,2010,01,01,01,MHNB030011132010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,1211,25,2010-11-25,2012-09-07,2010-12-13,2012-08-09,2012-09-07
01-01-01-203008003682010,2010,01,01,01,MHNB030011142010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4018,3006,4,2010-11-25,2012-10-20,2010-12-14,2012-10-15,2012-10-20
01-01-01-203008003692010,2010,01,01,01,MHNB030011222010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3280,30,2010-11-25,2012-02-06,2010-12-31,2012-01-24,2012-02-06
01-01-01-203008003702010,2010,01,01,01,MHNB030011192010,chief judicial magistrate,0 male,0 male,-9999,0,4018,4299,25,2010-11-29,2011-10-14,2010-11-29,2011-08-29,2011-10-14
01-01-01-203008003712010,2010,01,01,01,MHNB030011232010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,4946,25,2010-11-29,2011-01-07,2010-12-29,2010-12-29,2011-01-07
01-01-01-203008003722010,2010,01,01,01,MHNB030011242010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,1963,4,2010-11-30,2013-02-21,2010-12-29,2013-02-20,2013-02-21
01-01-01-203008003732010,2010,01,01,01,MHNB030011282010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3280,4,2010-11-30,2014-09-09,2010-12-30,2014-09-05,2014-09-09
01-01-01-203008003742010,2010,01,01,01,MHNB030011252010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,4946,30,2010-11-30,2011-08-04,2012-02-09,2011-07-04,2011-08-04
01-01-01-203008003752010,2010,01,01,01,MHNB030011272010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,4946,25,2010-12-01,2011-02-01,2011-01-01,2011-01-01,2011-02-01
01-01-01-203008003762010,2010,01,01,01,MHNB030011352010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,4946,25,2010-12-02,2011-02-07,2010-12-18,2011-02-03,2011-02-07
01-01-01-203008003772010,2010,01,01,01,MHNB030011402010,chief judicial magistrate,0 male,0 male,-9999,0,4018,1371,25,2010-12-02,2013-10-22,2010-12-21,2013-10-08,2013-10-22
01-01-01-203008003782010,2010,01,01,01,MHNB030011482010,chief judicial magistrate,0 male,1 female,-9999,0,4018,4946,25,2010-12-02,2011-09-15,2011-01-14,2011-08-30,2011-09-15
01-01-01-203008003792010,2010,01,01,01,MHNB030011532010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3280,4,2010-12-04,2014-05-05,2010-12-24,2014-04-23,2014-05-05
01-01-01-203008003802010,2010,01,01,01,MHNB030011582010,chief judicial magistrate,1 female,-9998 unclear,0,0,4018,4946,25,2010-12-06,2011-02-10,2011-01-06,2011-01-06,2011-02-10
01-01-01-203008003812010,2010,01,01,01,MHNB030011552010,chief judicial magistrate,0 male,0 male,-9999,-9998,4018,4834,43,2010-12-06,2014-01-16,2011-01-13,2013-12-03,2014-01-16
01-01-01-203008003822010,2010,01,01,01,MHNB030013372010,chief judicial magistrate,0 male,0 male,-9999,0,4018,4299,25,2010-12-07,2012-03-13,2011-01-14,2012-01-16,2012-03-13
01-01-01-203008003832010,2010,01,01,01,MHNB030013942010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,1963,30,2010-12-08,2013-09-17,2011-08-09,2013-09-16,2013-09-17
01-01-01-203008003842010,2010,01,01,01,MHNB030011872010,chief judicial magistrate,0 male,1 female,-9999,0,4018,509,25,2010-12-14,2010-12-30,2010-12-18,2010-12-28,2010-12-30
01-01-01-203008003852010,2010,01,01,01,MHNB030011862010,chief judicial magistrate,-9998 unclear,0 male,-9999,0,4018,5099,25,2010-12-14,2012-09-10,2014-01-13,2012-08-16,2012-09-10
01-01-01-203008003872010,2010,01,01,01,MHNB030011892010,chief judicial magistrate,0 male,0 male,-9999,0,4018,3734,25,2010-12-15,2010-12-15,2010-12-15,2010-12-15,2010-12-15
01-01-01-203008003892010,2010,01,01,01,MHNB030012092010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,30,2010-12-22,2012-12-06,2011-02-16,2012-11-06,2012-12-06
01-01-01-203008003902010,2010,01,01,01,MHNB030012562010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,1963,22,2010-12-22,2017-11-02,2011-02-22,2017-11-02,2017-11-02
01-01-01-203008003912010,2010,01,01,01,MHNB030012112010,chief judicial magistrate,0 male,-9998 unclear,-9999,-9998,4018,3280,4,2010-12-22,2017-10-25,2011-01-14,2017-10-25,2017-10-25
01-01-01-203008003922010,2010,01,01,01,MHNB030012142010,chief judicial magistrate,0 male,0 male,0,0,4018,4946,25,2010-12-23,2011-02-23,2011-02-23,2011-02-23,2011-02-23
01-01-01-203008003932010,2010,01,01,01,MHNB030012162010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4018,3006,4,2010-12-23,2015-03-03,2010-12-24,2015-02-21,2015-03-03
01-01-01-203008003942010,2010,01,01,01,MHNB030012612010,chief judicial magistrate,0 male,-9998 unclear,-9999,0,4018,3006,30,2010-12-28,2013-04-04,2011-01-29,2013-03-18,2013-04-04
01-01-01-203008003952010,2010,01,01,01,MHNB030012312010,chief judicial magistrate,0 male,-9998 unclear,-9998,0,4018,3006,30,2010-12-29,2012-07-19,2010-12-06,2012-06-28,2012-07-19
01-01-01-203008003962010,2010,01,01,01,MHNB030012422010,chief judicial magistrate,0 male,-9998 unclear,0,0,4018,3006,30,2010-12-29,2012-02-28,2011-01-29,2012-02-16,2012-02-28
